example_id                                                              | status | run_time        |
./spec/lib/faultline/variable_serializer_spec.rb[1:1:2]                 | passed | 0.00023 seconds |
./spec/lib/faultline/variable_serializer_spec.rb[1:1:3]                 | passed | 0.0002 seconds  |
./spec/lib/faultline/variable_serializer_spec.rb[1:1:4]                 | passed | 0.0002 seconds  |
./spec/lib/faultline/variable_serializer_spec.rb[1:1:5]                 | passed | 0.00022 seconds |
./spec/lib/faultline/variable_serializer_spec.rb[1:1:6]                 | passed | 0.00021 seconds |
./spec/lib/faultline/variable_serializer_spec.rb[1:1:7]                 | passed | 0.00022 seconds |
./spec/lib/faultline/variable_serializer_spec.rb[1:1:8]                 | passed | 0.00021 seconds |
./spec/lib/faultline/variable_serializer_spec.rb[1:1:9]                 | passed | 0.0003 seconds  |
./spec/models/faultline/error_context_spec.rb[1:1:1]                    | passed | 0.00264 seconds |
./spec/models/faultline/error_context_spec.rb[1:2:1]                    | passed | 0.04849 seconds |
./spec/models/faultline/error_context_spec.rb[1:2:2]                    | passed | 0.00298 seconds |
./spec/models/faultline/error_context_spec.rb[1:3:1:1]                  | passed | 0.0016 seconds  |
./spec/models/faultline/error_context_spec.rb[1:3:1:2]                  | passed | 0.00178 seconds |
./spec/models/faultline/error_context_spec.rb[1:3:2:1]                  | passed | 0.00176 seconds |
./spec/models/faultline/error_context_spec.rb[1:3:3:1]                  | passed | 0.00161 seconds |
./spec/models/faultline/error_context_spec.rb[1:3:4:1]                  | passed | 0.00163 seconds |
./spec/models/faultline/error_group_spec.rb[1:1:1]                      | passed | 0.00287 seconds |
./spec/models/faultline/error_group_spec.rb[1:2:1]                      | passed | 0.00311 seconds |
./spec/models/faultline/error_group_spec.rb[1:3:1]                      | passed | 0.00268 seconds |
./spec/models/faultline/error_group_spec.rb[1:4:1]                      | passed | 0.00288 seconds |
./spec/models/faultline/error_group_spec.rb[1:5:1]                      | passed | 0.00193 seconds |
./spec/models/faultline/error_group_spec.rb[1:6:1]                      | passed | 0.00263 seconds |
./spec/models/faultline/error_group_spec.rb[1:6:2]                      | passed | 0.0015 seconds  |
./spec/models/faultline/error_group_spec.rb[1:7:1]                      | passed | 0.00274 seconds |
./spec/models/faultline/error_group_spec.rb[1:8:1]                      | passed | 0.00208 seconds |
./spec/models/faultline/error_group_spec.rb[1:8:2]                      | passed | 0.00381 seconds |
./spec/models/faultline/error_group_spec.rb[1:9:1]                      | passed | 0.00033 seconds |
./spec/models/faultline/error_group_spec.rb[1:9:2]                      | passed | 0.00023 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:1:1]                 | passed | 0.00209 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:1:2]                 | passed | 0.00258 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:2:1]                 | passed | 0.00221 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:2:2]                 | passed | 0.00144 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:2:3]                 | passed | 0.00058 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:3:1]                 | passed | 0.00254 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:3:2]                 | passed | 0.00055 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:4:1]                 | passed | 0.00055 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:5:1]                 | passed | 0.0006 seconds  |
./spec/models/faultline/error_occurrence_spec.rb[1:6:1]                 | passed | 0.00365 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:7:1]                 | passed | 0.00074 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:7:2]                 | passed | 0.0003 seconds  |
./spec/models/faultline/error_occurrence_spec.rb[1:7:3]                 | passed | 0.00058 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:7:4]                 | passed | 0.00054 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:7:5]                 | passed | 0.00054 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:7:6]                 | passed | 0.00051 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:8:1]                 | passed | 0.00023 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:8:2]                 | passed | 0.00026 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:8:3]                 | passed | 0.00048 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:8:4]                 | passed | 0.0004 seconds  |
./spec/models/faultline/error_occurrence_spec.rb[1:8:5]                 | passed | 0.00033 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:9:1]                 | passed | 0.00351 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:9:2]                 | passed | 0.00433 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:9:3]                 | passed | 0.0021 seconds  |
./spec/models/faultline/error_occurrence_spec.rb[1:10:1]                | passed | 0.00026 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:10:2]                | passed | 0.00035 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:10:3]                | passed | 0.00026 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:10:4]                | passed | 0.00037 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:10:5]                | passed | 0.00051 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:10:6]                | passed | 0.00025 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:11:1]                | passed | 0.00027 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:11:2]                | passed | 0.00027 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:11:3]                | passed | 0.00087 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:12:1]                | passed | 0.00046 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:12:2]                | passed | 0.00047 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:12:3]                | passed | 0.00065 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:13:1]                | passed | 0.00058 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:13:2]                | passed | 0.00044 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:13:3]                | passed | 0.00046 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:14:1]                | passed | 0.00398 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:15:1]                | passed | 0.00324 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:15:2]                | passed | 0.00264 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:15:3]                | passed | 0.01053 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:15:4]                | passed | 0.00387 seconds |
./spec/models/faultline/error_occurrence_spec.rb[1:15:5]                | passed | 0.00283 seconds |
./spec/models/faultline/request_trace_spec.rb[1:1:1:1]                  | failed | 0.0004 seconds  |
./spec/models/faultline/request_trace_spec.rb[1:1:2:1]                  | failed | 0.00071 seconds |
./spec/models/faultline/request_trace_spec.rb[1:1:3:1]                  | failed | 0.00036 seconds |
./spec/models/faultline/request_trace_spec.rb[1:2:1]                    | failed | 0.00055 seconds |
./spec/models/faultline/request_trace_spec.rb[1:2:2]                    | failed | 0.0004 seconds  |
./spec/models/faultline/request_trace_spec.rb[1:2:3]                    | failed | 0.00041 seconds |
./spec/models/faultline/request_trace_spec.rb[1:2:4]                    | failed | 0.00046 seconds |
./spec/models/faultline/request_trace_spec.rb[1:2:5]                    | failed | 0.00043 seconds |
./spec/models/faultline/request_trace_spec.rb[1:3:1]                    | failed | 0.00046 seconds |
./spec/models/faultline/request_trace_spec.rb[1:3:2]                    | failed | 0.00056 seconds |
./spec/models/faultline/request_trace_spec.rb[1:3:3]                    | failed | 0.00045 seconds |
./spec/models/faultline/request_trace_spec.rb[1:4:1]                    | failed | 0.0004 seconds  |
./spec/models/faultline/request_trace_spec.rb[1:5:1]                    | failed | 0.00054 seconds |
./spec/models/faultline/request_trace_spec.rb[1:5:2]                    | failed | 0.0005 seconds  |
./spec/models/faultline/request_trace_spec.rb[1:5:3]                    | failed | 0.00041 seconds |
./spec/models/faultline/request_trace_spec.rb[1:5:4]                    | failed | 0.00046 seconds |
./spec/models/faultline/request_trace_spec.rb[1:5:5]                    | failed | 0.00046 seconds |
./spec/models/faultline/request_trace_spec.rb[1:5:6]                    | failed | 0.0004 seconds  |
./spec/models/faultline/request_trace_spec.rb[1:5:7]                    | failed | 0.0004 seconds  |
./spec/models/faultline/request_trace_spec.rb[1:6:1]                    | failed | 0.0011 seconds  |
./spec/models/faultline/request_trace_spec.rb[1:6:2]                    | failed | 0.00054 seconds |
./spec/models/faultline/request_trace_spec.rb[1:7:1]                    | failed | 0.00151 seconds |
./spec/models/faultline/request_trace_spec.rb[1:8:1]                    | passed | 0.00025 seconds |
./spec/models/faultline/request_trace_spec.rb[1:8:2]                    | passed | 0.0003 seconds  |
./spec/requests/faultline/error_groups_controller_spec.rb[1:1:1]        | passed | 0.02897 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:1:2]        | passed | 0.01281 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:1:3:1]      | passed | 0.01343 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:1:4:1]      | passed | 0.014 seconds   |
./spec/requests/faultline/error_groups_controller_spec.rb[1:1:5:1]      | passed | 0.02303 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:1:5:2]      | passed | 0.01374 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:1:5:3]      | passed | 0.01407 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:1:6:1]      | passed | 0.03703 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:2:1]        | passed | 0.0101 seconds  |
./spec/requests/faultline/error_groups_controller_spec.rb[1:2:2]        | passed | 0.01298 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:2:3:1]      | passed | 0.01507 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:2:4:1]      | passed | 0.01393 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:2:5:1]      | passed | 0.01128 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:3:1]        | passed | 0.00906 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:3:2]        | passed | 0.02694 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:4:1]        | passed | 0.00842 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:5:1]        | passed | 0.02043 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:6:1]        | passed | 0.00737 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:6:2]        | passed | 0.05199 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:7:1:1]      | passed | 0.009 seconds   |
./spec/requests/faultline/error_groups_controller_spec.rb[1:7:2:1]      | passed | 0.00998 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:7:2:2]      | passed | 0.00921 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:8:1:1]      | passed | 0.00898 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:8:2:1]      | passed | 0.01296 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:8:3:1]      | passed | 0.00933 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:8:4:1]      | passed | 0.00749 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:8:5:1]      | passed | 0.01513 seconds |
./spec/requests/faultline/error_groups_controller_spec.rb[1:8:6:1]      | passed | 0.00719 seconds |
./spec/requests/faultline/error_occurrences_controller_spec.rb[1:1:1]   | passed | 0.00394 seconds |
./spec/requests/faultline/error_occurrences_controller_spec.rb[1:1:2:1] | passed | 0.00558 seconds |
./spec/requests/faultline/error_occurrences_controller_spec.rb[1:2:1]   | passed | 0.01254 seconds |
./spec/requests/faultline/error_occurrences_controller_spec.rb[1:2:2]   | passed | 0.00894 seconds |
./spec/requests/faultline/error_occurrences_controller_spec.rb[1:2:3:1] | passed | 0.00894 seconds |
./spec/requests/faultline/error_occurrences_controller_spec.rb[1:2:4:1] | passed | 0.00804 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:1:1]         | failed | 0.00922 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:1:2]         | failed | 0.0007 seconds  |
./spec/requests/faultline/performance_controller_spec.rb[1:1:3:1]       | failed | 0.00786 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:1:3:2]       | failed | 0.00791 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:1:3:3]       | failed | 0.01042 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:1:3:4]       | failed | 0.00708 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:1:3:5]       | failed | 0.00883 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:1:4:1]       | failed | 0.00055 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:1:5:1]       | failed | 0.00762 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:2:1]         | failed | 0.00053 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:2:2]         | failed | 0.00064 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:2:3]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:2:4]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:2:5:1]       | failed | 0.00056 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:2:6:1]       | failed | 0.00054 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:2:7:1]       | failed | 0.00072 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:3:1]         | failed | 0.00061 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:4:1]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:4:2]         | failed | 0.0005 seconds  |
./spec/requests/faultline/performance_controller_spec.rb[1:4:3]         | failed | 0.0005 seconds  |
./spec/requests/faultline/performance_controller_spec.rb[1:4:4]         | failed | 0.00062 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:4:5]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:4:6]         | failed | 0.00051 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:4:7]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:4:8]         | failed | 0.0006 seconds  |
./spec/requests/faultline/performance_controller_spec.rb[1:4:9]         | failed | 0.00051 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:4:10]        | failed | 0.0005 seconds  |
./spec/requests/faultline/performance_controller_spec.rb[1:5:1]         | failed | 0.00055 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:5:2]         | failed | 0.00112 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:5:3]         | failed | 0.00062 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:6:1]         | failed | 0.00054 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:6:2]         | failed | 0.00051 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:6:3]         | failed | 0.0006 seconds  |
./spec/requests/faultline/performance_controller_spec.rb[1:6:4]         | failed | 0.00049 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:7:1]         | failed | 0.0007 seconds  |
./spec/requests/faultline/performance_controller_spec.rb[1:7:2]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:7:3]         | failed | 0.00056 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:7:4]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:7:5]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:7:6]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:7:7]         | failed | 0.00053 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:7:8]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:8:1]         | failed | 0.0008 seconds  |
./spec/requests/faultline/performance_controller_spec.rb[1:8:2]         | failed | 0.00052 seconds |
./spec/requests/faultline/performance_controller_spec.rb[1:8:3]         | failed | 0.00064 seconds |
./spec/requests/faultline/traces_controller_spec.rb[1:1:1]              | failed | 0.00043 seconds |
./spec/requests/faultline/traces_controller_spec.rb[1:1:2]              | failed | 0.00061 seconds |
./spec/requests/faultline/traces_controller_spec.rb[1:1:3]              | failed | 0.00044 seconds |
./spec/requests/faultline/traces_controller_spec.rb[1:1:4]              | failed | 0.00071 seconds |
./spec/requests/faultline/traces_controller_spec.rb[1:1:5]              | failed | 0.00044 seconds |
./spec/requests/faultline/traces_controller_spec.rb[1:1:6]              | failed | 0.00045 seconds |
./spec/requests/faultline/traces_controller_spec.rb[1:2:1]              | failed | 0.00055 seconds |
